Name,Price,Discount,Rating,Specs
"REDMI 14C 5G (Stardust Purple, 64 GB)",9380,27% off,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB; 17.48 cm (6.88 inch) HD+ Display; 50MP Rear Camera | 8MP Front Camera; 5160 mAh Battery; 4 Gen 2 5G Processor; 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Apple iPhone 14 (Starlight, 256 GB)",64900,,4.6,"256 GB ROM; 15.49 cm (6.1 inch) Super Retina XDR Display; 12MP + 12MP | 12MP Front Camera; A15 Bionic Chip, 6 Core Processor Processor; 1 year warranty for phone and 1 year warranty for in Box Accessories."
"Samsung Galaxy A35 5G (Awesome Lilac, 128 GB)",17999,47% off,4.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB; 16.76 cm (6.6 inch) Full HD+ Display; 50MP + 8MP + 5MP | 13MP Front Camera; 5000 mAh Battery; Samsung Exynos 1380 Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"Nothing Phone (3) (Black, 512 GB)",89999,5% off,4.4,16 GB RAM | 512 GB ROM; 16.94 cm (6.67 inch) Display; 50MP + 50MP + 50MP | 50MP Front Camera; 5500 mAh Battery; 8s Gen 4 Mobile Platform Processor; 1 Year Manufacturing Warranty
"OnePlus 13s 5G (Black Velvet, 512 GB)",56360,10% off,4.5,12 GB RAM | 512 GB ROM; 16.05 cm (6.32 inch) Display; 50MP Rear Camera; 5850 mAh Battery; 1 Year Warranty
"IQOO Z10R 5G (Moonstone, 128 GB)",19039,18% off,4.4,8 GB RAM | 128 GB ROM; 17.2 cm (6.77 inch) Display; 50MP Rear Camera; 5700 mAh Battery; 1 Year Warranty
"Nothing Phone (3) (White, 256 GB)",79999,5% off,4.4,12 GB RAM | 256 GB ROM; 16.94 cm (6.67 inch) Display; 50MP + 50MP + 50MP | 50MP Front Camera; 5500 mAh Battery; 8s Gen 4 Mobile Platform Processor; 1 Year Manufacturing Warranty
"Nothing Phone (3a) Pro (Grey, 128 GB)",27999,15% off,4.5,8 GB RAM | 128 GB ROM; 43.66 cm (17.19 cm) Full HD+ Display; 50MP (Main) + 50MP (3X Periscope)+ 8MP (Ultra-Wide) | 50MP Front Camera; 5000 mAh Battery; 7s Gen3 Processor; 1 Year Manufacturing Warranty
"realme P3 5G (Comet Grey, 128 GB)",16999,19% off,4.4,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB; 16.94 cm (6.67 inch) Full HD+ Display; 50MP + 2MP | 16MP Front Camera; 6000 mAh Battery; 6 Gen 4 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"realme P3 5G (Nebula Pink, 128 GB)",16999,19% off,4.4,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB; 16.94 cm (6.67 inch) Full HD+ Display; 50MP + 2MP | 16MP Front Camera; 6000 mAh Battery; 6 Gen 4 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Samsung Galaxy S25 5G (Icyblue, 256 GB)",74999,7% off,4.6,12 GB RAM | 256 GB ROM; 15.75 cm (6.2 inch) Full HD+ Display; 50MP + 10MP + 12MP | 12MP Front Camera; 4000 mAh Battery; 8 Elite for Galaxy Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"OnePlus 13s 5G (Green Silk, 256 GB)",50500,12% off,4.5,12 GB RAM | 256 GB ROM; 16.05 cm (6.32 inch) Display; 50MP Rear Camera; 5850 mAh Battery; 1 Year Warranty
"Nothing Phone (3a) Pro (Black, 128 GB)",27999,15% off,4.5,8 GB RAM | 128 GB ROM; 43.66 cm (17.19 cm) Full HD+ Display; 50MP (Main) + 50MP (3X Periscope)+ 8MP (Ultra-Wide) | 50MP Front Camera; 5000 mAh Battery; 7s Gen3 Processor; 1 Year Manufacturing Warranty
"Nothing Phone (3a) Pro (Grey, 256 GB)",31999,13% off,4.5,12 GB RAM | 256 GB ROM; 43.66 cm (17.19 cm) Full HD+ Display; 50MP (Main) + 50MP (3X Periscope)+ 8MP (Ultra-Wide) | 50MP Front Camera; 5000 mAh Battery; 7s Gen3 Processor; 1 Year Manufacturing Warranty
"Tecno Pova 7 Pro 5G (Dynamic Grey, 256 GB)",18499,22% off,4.4,8 GB RAM | 256 GB ROM; 17.22 cm (6.78 inch) Full HD+ AMOLED Display; 64MP + 8MP | 13MP Front Camera; 6000 mAh Battery; Dimensity 7300 Ultimate Processor; 1 Year Manufacturer Warranty for Phone
"REDMI 14C 5G (Starlight Blue, 128 GB)",9652,31% off,4.2,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB; 17.48 cm (6.88 inch) HD+ Display; 50MP Rear Camera | 8MP Front Camera; 5160 mAh Battery; 4 Gen 2 5G Processor; 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Samsung Galaxy S24 5G Snapdragon (Marble Gray, 128 GB)",39999,46% off,4.6,8 GB RAM | 128 GB ROM; 15.75 cm (6.2 inch) Full HD+ Display; 50MP + 12MP | 12MP Front Camera; 4000 mAh Battery; 8 Gen 3 Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"Nothing Phone (3) (Black, 512 GB)",89999,5% off,4.4,16 GB RAM | 512 GB ROM; 16.94 cm (6.67 inch) Display; 50MP + 50MP + 50MP | 50MP Front Camera; 5500 mAh Battery; 8s Gen 4 Mobile Platform Processor; 1 Year Manufacturing Warranty
"REDMI Note 14 5G (Phantom Purple, 128 GB)",15990,30% off,4.2,8 GB RAM | 128 GB ROM; 16.94 cm (6.67 inch) Display; 50MP Rear Camera; 5110 mAh Battery; 1 Year
"Samsung Galaxy S25 Ultra 5G (Titanium Black, 512 GB)",135499,4% off,4.6,12 GB RAM | 512 GB ROM; 17.53 cm (6.9 inch) Quad HD+ Display; 200MP + 50MP + 50MP + 10MP | 12MP Front Camera; 5000 mAh Battery; 8 Elite for Galaxy Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"realme 14 Pro+ 5G (Pearl White, 256 GB)",28999,19% off,4.4,8 GB RAM | 256 GB ROM; 17.35 cm (6.83 inch) Display; 50MP + 50MP + 8MP | 32MP Front Camera; 6000 mAh Battery; 7s Gen 3 Mobile Platform Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"realme 14 Pro+ 5G (Pearl White, 256 GB)",31999,15% off,4.4,12 GB RAM | 256 GB ROM; 17.35 cm (6.83 inch) Display; 50MP + 50MP + 8MP | 32MP Front Camera; 6000 mAh Battery; 7s Gen 3 Mobile Platform Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Samsung Galaxy S24 5G Snapdragon (Onyx Black, 128 GB)",39999,46% off,4.6,8 GB RAM | 128 GB ROM; 15.75 cm (6.2 inch) Full HD+ Display; 50MP + 12MP | 12MP Front Camera; 4000 mAh Battery; 8 Gen 3 Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"Samsung Galaxy A35 5G (Awesome Lilac, 128 GB)",17999,47% off,4.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB; 16.76 cm (6.6 inch) Full HD+ Display; 50MP + 8MP + 5MP | 13MP Front Camera; 5000 mAh Battery; Samsung Exynos 1380 Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"Google Pixel 8a (Obsidian, 128 GB)",37999,28% off,4.3,8 GB RAM | 128 GB ROM; 15.49 cm (6.1 inch) Full HD+ Display; 64MP + 13MP | 13MP Front Camera; 4404 mAh Battery; Tensor G3 Processor; 1 Year Domestic Warranty
"Apple iPhone 14 (Midnight, 256 GB)",64900,,4.6,"256 GB ROM; 15.49 cm (6.1 inch) Super Retina XDR Display; 12MP + 12MP | 12MP Front Camera; A15 Bionic Chip, 6 Core Processor Processor; 1 year warranty for phone and 1 year warranty for in Box Accessories."
"realme P3 Ultra 5G (Neptune Blue, 128 GB)",19999,37% off,4.4,8 GB RAM | 128 GB ROM; 17.35 cm (6.83 inch) Display; 50MP + 8MP | 16MP Front Camera; 6000 mAh Battery; Dimensity 8350 Ultra Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",39999,46% off,4.6,8 GB RAM | 128 GB ROM; 15.75 cm (6.2 inch) Full HD+ Display; 50MP + 12MP | 12MP Front Camera; 4000 mAh Battery; 8 Gen 3 Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"Tecno Pova Slim 5G (Slim White, 128 GB)",19999,20% off,4.3,8 GB RAM | 128 GB ROM; 17.22 cm (6.78 inch) Display; 50MP + 2MP | 13MP Front Camera; 5160 mAh Battery; Dimensity 6400 5G Processor; 1 Year Manufacturer Warranty for Phone
"Tecno Pova Slim 5G (Sky Blue, 128 GB)",19999,20% off,4.3,8 GB RAM | 128 GB ROM; 17.22 cm (6.78 inch) Display; 50MP + 2MP | 13MP Front Camera; 5160 mAh Battery; Dimensity 6400 5G Processor; 1 Year Manufacturer Warranty for Phone
"Tecno Spark Go 2 (Veil White, 64 GB)",6699,21% off,4.5,3 GB RAM | 64 GB ROM | Expandable Upto 1 TB; 16.94 cm (6.67 inch) Display; 13MP Rear Camera; 5000 mAh Lithium Polymer Battery; T7250 Processor; 1 Year Manufacturer Warranty for Phone
"Tecno Spark Go 2 (Turquoise Green, 64 GB)",6999,22% off,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB; 16.94 cm (6.67 inch) Display; 13MP Rear Camera; 5000 mAh Lithium Polymer Battery; T7250 Processor; 1 Year Manufacturer Warranty for Phone
"Nothing Phone (3) (White, 512 GB)",89999,5% off,4.4,16 GB RAM | 512 GB ROM; 16.94 cm (6.67 inch) Display; 50MP + 50MP + 50MP | 50MP Front Camera; 5500 mAh Battery; 8s Gen 4 Mobile Platform Processor; 1 Year Manufacturing Warranty
"Nothing Phone (3a) Pro (Grey, 256 GB)",29999,14% off,4.5,8 GB RAM | 256 GB ROM; 43.66 cm (17.19 cm) Full HD+ Display; 50MP (Main) + 50MP (3X Periscope)+ 8MP (Ultra-Wide) | 50MP Front Camera; 5000 mAh Battery; 7s Gen3 Processor; 1 Year Manufacturing Warranty
"Tecno Spark Go 2 (Veil White, 64 GB)",6999,22% off,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB; 16.94 cm (6.67 inch) Display; 13MP Rear Camera; 5000 mAh Lithium Polymer Battery; T7250 Processor; 1 Year Manufacturer Warranty for Phone
"REDMI 14C 5G (Stargaze Black, 64 GB)",8999,30% off,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB; 17.48 cm (6.88 inch) HD+ Display; 50MP Rear Camera | 8MP Front Camera; 5160 mAh Battery; 4 Gen 2 5G Processor; 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Nothing Phone (3) (Black, 256 GB)",79999,5% off,4.4,12 GB RAM | 256 GB ROM; 16.94 cm (6.67 inch) Display; 50MP + 50MP + 50MP | 50MP Front Camera; 5500 mAh Battery; 8s Gen 4 Mobile Platform Processor; 1 Year Manufacturing Warranty
"Nothing Phone (3) (White, 256 GB)",79999,5% off,4.4,12 GB RAM | 256 GB ROM; 16.94 cm (6.67 inch) Display; 50MP + 50MP + 50MP | 50MP Front Camera; 5500 mAh Battery; 8s Gen 4 Mobile Platform Processor; 1 Year Manufacturing Warranty
"Tecno Spark Go 2 (Turquoise Green, 64 GB)",6699,21% off,4.5,3 GB RAM | 64 GB ROM | Expandable Upto 1 TB; 16.94 cm (6.67 inch) Display; 13MP Rear Camera; 5000 mAh Lithium Polymer Battery; T7250 Processor; 1 Year Manufacturer Warranty for Phone
"realme Gt 7 (Icesense Black, 256 GB)",34820,24% off,4.5,8 GB RAM | 256 GB ROM; 17.22 cm (6.78 inch) Full HD+ AMOLED Display; 50MP + 50MP + 50MP + 8MP | 32MP + 32MP Dual Front Camera; 7000 mAh Battery; Dimensity Processor; 1 Year manufacturer Warranty for handset & 6 months for accessories
"POCO M7 5G  - Locked with Airtel Prepaid (Mint Green, 128 GB)",7849,39% off,4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB; 17.48 cm (6.88 inch) HD+ Display; 50MP Rear Camera | 8MP Front Camera; 5160 mAh Battery; 4 Gen 2 5G Processor; 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"vivo V50e 5G (Sapphire Blue, 256 GB)",24924,30% off,4.4,8 GB RAM | 256 GB ROM; 17.2 cm (6.77 inch) Display; 50MP + 8MP | 50MP Front Camera; 5600 mAh Battery; Dimensity 7300 Processor; 1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories
"Nothing Phone (3a) Pro (Grey, 128 GB)",27999,15% off,4.5,8 GB RAM | 128 GB ROM; 43.66 cm (17.19 cm) Full HD+ Display; 50MP (Main) + 50MP (3X Periscope)+ 8MP (Ultra-Wide) | 50MP Front Camera; 5000 mAh Battery; 7s Gen3 Processor; 1 Year Manufacturing Warranty
"Nothing Phone (3a) Pro (Black, 128 GB)",27999,15% off,4.5,8 GB RAM | 128 GB ROM; 43.66 cm (17.19 cm) Full HD+ Display; 50MP (Main) + 50MP (3X Periscope)+ 8MP (Ultra-Wide) | 50MP Front Camera; 5000 mAh Battery; 7s Gen3 Processor; 1 Year Manufacturing Warranty
"Tecno Pova Curve 5G (Magic Silver, 128 GB)",15499,18% off,4.3,6 GB RAM | 128 GB ROM; 17.22 cm (6.78 inch) Display; 64MP Rear Camera | 13MP Front Camera; 5500 mAh Battery; Dimensity 7300 Ultimate Processor; 1 Year Manufacturer Warranty for Handset
"Motorola G60 (Soft Silver, 128 GB)",11490,47% off,4.1,6 GB RAM | 128 GB ROM; 17.22 cm (6.78 inch) Full HD+ Display; 108MP + 8MP + 2MP | 32MP Front Camera; 6000 mAh Battery; Qualcomm Snapdragon 732G Processor; 120Hz Refresh Rate; Stock Android Experience; 1 Year on Handset and 6 Months on Accessories
"Samsung Galaxy S24 5G Snapdragon (Marble Gray, 128 GB)",39999,46% off,4.6,8 GB RAM | 128 GB ROM; 15.75 cm (6.2 inch) Full HD+ Display; 50MP + 12MP | 12MP Front Camera; 4000 mAh Battery; 8 Gen 3 Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"Samsung Galaxy S24 5G Snapdragon (Onyx Black, 128 GB)",39999,46% off,4.6,8 GB RAM | 128 GB ROM; 15.75 cm (6.2 inch) Full HD+ Display; 50MP + 12MP | 12MP Front Camera; 4000 mAh Battery; 8 Gen 3 Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"Google Pixel 10 (Frost, 256 GB)",79999,,4.5,12 GB RAM | 256 GB ROM; 16.0 cm (6.3 inch) Quad HD+ Display; 48MP + 13MP + 10.8MP | 10.5MP Front Camera; 4970 mAh Battery; Tensor G5 Processor; 1 Year Domestic Warranty
"OPPO A5x 5G (Midnight Blue, 128 GB)",13999,24% off,4.6,6 GB RAM | 128 GB ROM; 16.94 cm (6.67 inch) Display; 32MP Rear Camera; 6000 mAh Battery; Dimensity 6300 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Infinix GT 30 Pro 5G+ (Blade White, 256 GB)",24999,21% off,4.4,8 GB RAM | 256 GB ROM; 17.22 cm (6.78 inch) Display; 108MP + 8MP | 13MP Front Camera; 5500 mAh Battery; Dimensity 8350 Ultimate Processor; 1 Year Warranty for Handset and 6 Months Warranty for Accessories
"Samsung Galaxy S25 5G (Silver Shadow, 256 GB)",74999,7% off,4.6,12 GB RAM | 256 GB ROM; 15.75 cm (6.2 inch) Full HD+ Display; 50MP + 10MP + 12MP | 12MP Front Camera; 4000 mAh Battery; 8 Elite Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"Samsung Galaxy A35 5G (Awesome Lilac, 128 GB)",17999,47% off,4.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB; 16.76 cm (6.6 inch) Full HD+ Display; 50MP + 8MP + 5MP | 13MP Front Camera; 5000 mAh Battery; Samsung Exynos 1380 Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"Nothing Phone (3) (Black, 512 GB)",89999,5% off,4.4,16 GB RAM | 512 GB ROM; 16.94 cm (6.67 inch) Display; 50MP + 50MP + 50MP | 50MP Front Camera; 5500 mAh Battery; 8s Gen 4 Mobile Platform Processor; 1 Year Manufacturing Warranty
"realme GT 7T (IceSense Black, 256 GB)",30999,22% off,4.4,8 GB RAM | 256 GB ROM; 17.27 cm (6.8 inch) Full HD+ AMOLED Display; 50MP + 8MP | 32MP Front Camera; 7000 mAh Li-ion Battery; Dimensity 8400-MAX Processor; standard 1-year warranty for the device  and a 6-month warranty for accessories
"realme GT 7T (Racing Yellow, 256 GB)",33999,20% off,4.4,12 GB RAM | 256 GB ROM; 17.27 cm (6.8 inch) Full HD+ AMOLED Display; 50MP + 8MP | 32MP Front Camera; 7000 mAh Li-ion Battery; Dimensity 8400-MAX Processor; standard 1-year warranty for the device  and a 6-month warranty for accessories
"Nothing Phone (3) (White, 256 GB)",79999,5% off,4.4,12 GB RAM | 256 GB ROM; 16.94 cm (6.67 inch) Display; 50MP + 50MP + 50MP | 50MP Front Camera; 5500 mAh Battery; 8s Gen 4 Mobile Platform Processor; 1 Year Manufacturing Warranty
"Nothing Phone (3a) Pro (Grey, 128 GB)",27999,15% off,4.5,8 GB RAM | 128 GB ROM; 43.66 cm (17.19 cm) Full HD+ Display; 50MP (Main) + 50MP (3X Periscope)+ 8MP (Ultra-Wide) | 50MP Front Camera; 5000 mAh Battery; 7s Gen3 Processor; 1 Year Manufacturing Warranty
"realme GT 7T (IceSense Blue, 512 GB)",37999,19% off,4.4,12 GB RAM | 512 GB ROM; 17.27 cm (6.8 inch) Full HD+ AMOLED Display; 50MP + 8MP | 32MP Front Camera; 7000 mAh Li-ion Battery; Dimensity 8400-MAX Processor; standard 1-year warranty for the device  and a 6-month warranty for accessories
"realme GT 7T (IceSense Black, 512 GB)",37999,19% off,4.4,12 GB RAM | 512 GB ROM; 17.27 cm (6.8 inch) Full HD+ AMOLED Display; 50MP + 8MP | 32MP Front Camera; 7000 mAh Li-ion Battery; Dimensity 8400-MAX Processor; standard 1-year warranty for the device  and a 6-month warranty for accessories
"Samsung Galaxy S25 5G (Silver Shadow, 256 GB)",74999,7% off,4.6,12 GB RAM | 256 GB ROM; 15.75 cm (6.2 inch) Full HD+ Display; 50MP + 10MP + 12MP | 12MP Front Camera; 4000 mAh Battery; 8 Elite Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"LAVA Storm Play 5G (Dune Titanium, 128 GB)",10349,23% off,4.4,6 GB RAM | 128 GB ROM; 17.02 cm (6.7 inch) Display; 50MP Rear Camera; 5000 mAh Battery; 1 Year Handset Warranty and 6 Months Warranty on Accessories
"Nothing Phone (3a) Pro (Black, 128 GB)",27999,15% off,4.5,8 GB RAM | 128 GB ROM; 43.66 cm (17.19 cm) Full HD+ Display; 50MP (Main) + 50MP (3X Periscope)+ 8MP (Ultra-Wide) | 50MP Front Camera; 5000 mAh Battery; 7s Gen3 Processor; 1 Year Manufacturing Warranty
"Nothing Phone (3a) Pro (Grey, 256 GB)",31999,13% off,4.5,12 GB RAM | 256 GB ROM; 43.66 cm (17.19 cm) Full HD+ Display; 50MP (Main) + 50MP (3X Periscope)+ 8MP (Ultra-Wide) | 50MP Front Camera; 5000 mAh Battery; 7s Gen3 Processor; 1 Year Manufacturing Warranty
"OPPO Reno14 5G (Diwali Gold Edition, 256 GB)",39999,11% off,4.5,8 GB RAM | 256 GB ROM; 16.74 cm (6.59 inch) Display; 50MP + 8MP + 50MP | 50MP Front Camera; 6000 mAh Battery; Dimensity 8350 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Samsung Galaxy S24 5G Snapdragon (Marble Gray, 128 GB)",39999,46% off,4.6,8 GB RAM | 128 GB ROM; 15.75 cm (6.2 inch) Full HD+ Display; 50MP + 12MP | 12MP Front Camera; 4000 mAh Battery; 8 Gen 3 Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"Nothing Phone (3) (Black, 512 GB)",89999,5% off,4.4,16 GB RAM | 512 GB ROM; 16.94 cm (6.67 inch) Display; 50MP + 50MP + 50MP | 50MP Front Camera; 5500 mAh Battery; 8s Gen 4 Mobile Platform Processor; 1 Year Manufacturing Warranty
"realme P3 5G (Space Silver, 256 GB)",18499,19% off,4.4,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB; 16.94 cm (6.67 inch) Full HD+ Display; 50MP + 2MP | 16MP Front Camera; 6000 mAh Battery; 6 Gen 4 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Samsung Galaxy A06 5G (Light Green, 64 GB)",8846,26% off,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB; 17.02 cm (6.7 inch) HD+ Display; 50MP + 50MP | 2MP + 2MP Dual Front Camera; 5000 mAh Battery; MEDIATEK Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"vivo V50e 5G (Pearl White, 256 GB)",24925,30% off,4.4,8 GB RAM | 256 GB ROM; 17.2 cm (6.77 inch) Display; 50MP + 8MP | 50MP Front Camera; 5600 mAh Battery; Dimensity 7300 Processor; 1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories
"REDMI A3X (Olive Green, 64 GB)",6990,24% off,4.1,3 GB RAM | 64 GB ROM | Expandable Upto 1 TB; 17.04 cm (6.71 inch) HD+ Display; 8MP Rear Camera | 5MP Front Camera; 5000 mAh Battery; 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Samsung Galaxy S24 5G Snapdragon (Onyx Black, 128 GB)",39999,46% off,4.6,8 GB RAM | 128 GB ROM; 15.75 cm (6.2 inch) Full HD+ Display; 50MP + 12MP | 12MP Front Camera; 4000 mAh Battery; 8 Gen 3 Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"Samsung Galaxy A35 5G (Awesome Lilac, 128 GB)",17999,47% off,4.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB; 16.76 cm (6.6 inch) Full HD+ Display; 50MP + 8MP + 5MP | 13MP Front Camera; 5000 mAh Battery; Samsung Exynos 1380 Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"Samsung M36 5G (Orange Haze / Orange, 128 GB)",14517,36% off,4.2,6 GB RAM | 128 GB ROM; 17.02 cm (6.7 inch) Display; 50MP Rear Camera; 5000 mAh Battery; 1 Year Warranty
"Motorola Edge 50 Fusion (Marshmallow Blue, 256 GB)",20999,25% off,4.4,12 GB RAM | 256 GB ROM; 17.02 cm (6.7 inch) Full HD+ Display; 50MP + 13MP | 32MP Front Camera; 5000 mAh Battery; 7s Gen 2 Processor; 1 Year on Handset and 6 Months on Accessories
"realme P3 Ultra 5G (Neptune Blue, 128 GB)",19999,37% off,4.4,8 GB RAM | 128 GB ROM; 17.35 cm (6.83 inch) Display; 50MP + 8MP | 16MP Front Camera; 6000 mAh Battery; Dimensity 8350 Ultra Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Samsung Galaxy S24 5G Snapdragon (Cobalt Violet, 128 GB)",39999,46% off,4.6,8 GB RAM | 128 GB ROM; 15.75 cm (6.2 inch) Full HD+ Display; 50MP + 12MP | 12MP Front Camera; 4000 mAh Battery; 8 Gen 3 Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"Infinix SMART 9 HD (Neo Titanium, 64 GB)",6699,25% off,4.1,3 GB RAM | 64 GB ROM | Expandable Upto 1 TB; 17.02 cm (6.7 inch) HD+ Display; 13MP Rear Camera | 8MP Front Camera; 5000 mAh Lithium-ion Polymer Battery; Mediatek Helio G50 Processor; 1 Year Warranty on Handset and 6 Months Warranty on Accessories
"Tecno Pova Curve 5G (Neon Cyan, 128 GB)",15499,18% off,4.3,6 GB RAM | 128 GB ROM; 17.22 cm (6.78 inch) Display; 64MP Rear Camera | 13MP Front Camera; 5500 mAh Battery; Dimensity 7300 Ultimate Processor; 1 Year Manufacturer Warranty for Handset
"Tecno Pova Curve 5G (Geek Black, 128 GB)",15499,18% off,4.3,6 GB RAM | 128 GB ROM; 17.22 cm (6.78 inch) Display; 64MP Rear Camera | 13MP Front Camera; 5500 mAh Battery; Dimensity 7300 Ultimate Processor; 1 Year Manufacturer Warranty for Handset
"Infinix Zero Flip 5G (Rock Black, 512 GB)",39999,50% off,4.2,8 GB RAM | 512 GB ROM; 17.53 cm (6.9 inch) Full HD+ Display; 50MP + 50MP | 50MP Front Camera; 4720 mAh Lithium-ion Polymer Battery; Dimensity 8020 Processor; Standard 1 Year on Handset and 6 Months on Accessories. Physical and Liquid Damange Not Covered Under The Standard Warranty.
